,ts_code,trade_date,open,high,low,close,pre_close,pct_chg,change,vol,amount,10SMA,20SMA,50SMA,250SMA,10SMA>20SMA>50SMA,10SMA-20SMA,20SMA-50SMA,No. of days of 10SMA>20SMA>50SMA,Gain,Loss,avg_Gain,avg_Loss,RS,14RSI,9SMA (14RSI),14RSI÷9SMA-1 (%),12 EMA,26 EMA,"MACD (12, 26)",9EMA of MACD,Diff,MOM or MTM(interval 10),Avg changing percentage of last 4 days,ROC (interval 10),H-L,H-PC,L-PC,TR,ATR (14EMA) B,H-pH,pL-L,_+DM,_-DM,+DM (14EMA),-DM (14EMA),DMI (interval 14) : +DI,DMI (interval 14) : -DI,DX,ADX,_+DI - (-DI),"_+DI - (-DI)"" - ADX","BB middle (Interval 20, no. of Std Dev 2)","BB upper limit (Interval 20, no. of Std Dev 2)","BB bottom limit (Interval 20, no. of Std Dev 2)",Close > BB upper (+-%),Close > BB middle (+-%),Close > BB lower (+-%)
10,00002.HK,20210510,79.9,80.4,79.6,80.35,79.7,0.82,0.65,3469018.0,278109377.02,77.75500000000001,77.07749999999999,75.62800000000001,74.45400000000004,Y,0.6775000000000233,1.449499999999972,31.0,0.65,0.0,0.38760408048538847,0.11524604518699393,3.363274460797996,77.0814325574855,65.80324561242244,17.139256339255617,77.97590047422699,76.92490266723398,1.05099780699301,0.7453635517788434,0.30563425521416654,3.549999999999997,0.9725,4.62239583333333,0.8000000000000114,0.7000000000000028,-0.10000000000000853,0.8000000000000114,0.8802061259797818,0.7000000000000028,-1.0499999999999972,0.7000000000000028,0.0,0.3123649713371535,0.06560025543940538,35.487707040149424,7.452828775348948,65.28767685912747,35.82053971834302,28.034878264800476,-7.785661453542545,77.07749999999999,79.53055421872406,74.62444578127591,-1.019845402956976,-4.072806471686386,-7.125767540415784
11,00002.HK,20210507,78.65,79.7,78.55,79.7,78.8,1.14,0.9,3449010.0,273509395.1,77.4,76.79749999999999,75.55900000000003,74.45820000000005,Y,0.6025000000000205,1.2384999999999593,30.0,0.9,0.0,0.3674197789842645,0.12411112558599346,2.960409691310781,74.75008703786327,63.65147885070506,17.436528400526342,77.54424601499554,76.6508948806127,0.89335113438284,0.6689549879753017,0.22439614640753824,2.700000000000003,0.915,3.5064935064935105,1.1500000000000057,0.9000000000000057,-0.25,1.1500000000000057,0.8863758279782257,0.7000000000000028,-0.5999999999999943,0.7000000000000028,0.0,0.282546892209242,0.07064642893474425,31.876646823020423,7.970256713327219,59.99560314112292,33.5538368613596,23.906390109693206,-9.647446751666394,76.79749999999999,78.95283640065766,74.64216359934231,-0.9374700117218859,-3.641781681304912,-6.34609335088795
12,00002.HK,20210506,78.2,79.0,77.95,78.8,77.95,1.09,0.85,3520615.0,276922366.5,77.13,76.54999999999998,75.46900000000002,74.46220000000002,Y,0.5800000000000125,1.0809999999999604,29.0,0.85,0.0,0.3264520696753617,0.1336581352464545,2.4424407019700762,70.95084312047236,62.41761307700861,13.671189305069632,77.15229074499472,76.40696647106172,0.7453242739329937,0.6128559513734171,0.13246832255957663,2.25,0.6950000000000001,2.939255388634879,1.0499999999999972,1.0499999999999972,0.0,1.0499999999999972,0.8660970455150119,1.0499999999999972,-0.8500000000000085,1.0499999999999972,0.0,0.2504351146868758,0.07608076962203227,28.91536415967777,8.784323883334801,53.39842667497655,31.519854839839347,20.131040276342972,-11.388814563496375,76.54999999999998,78.43520555908366,74.66479444091631,-0.4629371077618516,-2.855329949238594,-5.247722790715336
13,00002.HK,20210505,77.5,77.95,77.1,77.95,77.3,0.84,0.65,2313917.0,179952734.51,76.905,76.35,75.35800000000002,74.47060000000003,Y,0.5550000000000068,0.991999999999976,28.0,0.65,0.0,0.28617915195808186,0.14393953026541256,1.9881901200482677,66.53492716909702,61.88645561920982,7.511290642478308,76.85270724408467,76.21552378874667,0.637183455338004,0.5797388707335229,0.0574445846044811,1.0,0.19749999999999998,1.299545159194282,0.8500000000000085,0.6500000000000057,-0.20000000000000284,0.8500000000000085,0.8519506644007822,0.6500000000000057,-0.3999999999999915,0.6500000000000057,0.0,0.1889301235089434,0.08193313651603475,22.176181251273164,9.617122204331194,39.50221487515203,29.836887775598022,12.55905904694197,-17.277828728656054,76.35,78.0803178898688,74.6196821101312,0.16718138533520222,-2.052597819114832,-4.2723770235648555
14,00002.HK,20210504,77.1,77.3,76.7,77.3,76.85,0.59,0.45,1260954.0,97192370.4,76.80499999999999,76.19749999999998,75.24300000000002,74.49000000000002,Y,0.6075000000000159,0.9544999999999533,27.0,0.45,0.0,0.25819293287793427,0.15501180182429047,1.6656340345659748,62.48547298568603,61.506213501808766,1.5921309866497646,76.65319947028189,76.07676569184639,0.5764337784355007,0.5653777245824027,0.011056053853098047,0.5,0.33249999999999996,0.6510416666666667,0.5999999999999943,0.45000000000000284,-0.14999999999999147,0.5999999999999943,0.8521007155085341,0.0,-0.29999999999999716,0.0,0.0,0.15346320993270782,0.08823568547880664,18.00998486911502,10.355077031727118,26.98710076553943,29.09340107563233,7.654907837387901,-21.438493238244426,76.19749999999998,77.87364885973767,74.52135114026228,0.7421071924161415,-1.4262613195343055,-3.5946298314847525
15,00002.HK,20210503,77.0,77.3,76.4,76.85,76.65,0.26,0.2,2936304.0,225499848.15,76.75500000000001,76.06249999999999,75.14400000000002,74.51340000000003,Y,0.6925000000000239,0.9184999999999661,26.0,0.2,0.0,0.24343854309931381,0.16693578658000513,1.4582765510416438,59.321094301767204,62.14124411891367,-4.538289918608351,76.5355993739695,75.9789069471941,0.556692426775399,0.5626137111191281,-0.005921284343729072,0.29999999999999716,0.18499999999999997,0.39190071848464686,0.8999999999999915,0.6499999999999915,-0.25,0.8999999999999915,0.8714930782399601,-0.10000000000000853,0.09999999999999432,0.0,0.09999999999999432,0.1652680722352238,0.0950230459002533,18.963784837969566,10.903476834510132,26.987100765539434,29.255424176408706,8.060308003459435,-21.19511617294927,76.06249999999999,77.79566906272872,74.32933093727125,1.2305387934010703,-1.0247234873129618,-3.279985768026994
16,00002.HK,20210430,77.35,77.4,76.5,76.65,77.35,-0.9,-0.7,2807484.0,215523116.43,76.725,75.99499999999999,75.05100000000002,74.53560000000003,Y,0.730000000000004,0.9439999999999742,25.0,0.0,0.7,0.24677996949156872,0.17977700093231322,1.3727004467300152,57.85392962781416,63.025821424865526,-8.205988720380098,76.47843562378215,75.90921950296963,0.5692161208125128,0.5640940322050603,0.005122088607452557,0.4000000000000057,-0.04250000000000004,0.5245901639344337,0.9000000000000057,0.05000000000001137,-0.8499999999999943,0.9000000000000057,0.8693002381045731,0.0,0.0,0.0,0.0,0.17798100086870255,0.09464020327719629,20.474054080184455,10.886940912790992,30.57018174819033,29.429910592629422,9.587113167393463,-19.842797425235958,75.99499999999999,77.70523390213151,74.28476609786847,1.3766913269817493,-0.8545335942596433,-3.0857585155010248
17,00002.HK,20210429,76.5,77.4,76.5,77.35,76.3,1.38,1.05,3310564.0,255454166.42,76.68499999999999,75.95749999999998,74.97700000000002,74.55460000000004,Y,0.7275000000000063,0.9804999999999637,24.0,1.05,0.0,0.26576304406784323,0.13975984715787576,1.9015693668270224,65.53589200958726,63.903315869315065,2.554759667887785,76.44724210083345,75.8499570632072,0.59728503762625,0.5628135100531971,0.03447152757305283,1.5499999999999972,0.11749999999999997,2.044854881266487,0.9000000000000057,1.1000000000000085,0.20000000000000284,1.1000000000000085,0.8669387179587705,0.6000000000000085,-0.4000000000000057,0.6000000000000085,0.0,0.191671847089372,0.10192021891390368,22.109042210119334,11.75633488303273,30.57018174819034,29.342197426817044,10.352707327086604,-18.98949009973044,75.95749999999998,77.64132748522523,74.27367251477473,0.3766354042989528,-1.8002585649644631,-3.977152534227879
18,00002.HK,20210428,76.35,76.8,76.1,76.3,76.3,0.0,0.0,2415678.0,184556257.64,76.53,75.86749999999999,74.87400000000002,74.57160000000003,Y,0.6625000000000085,0.993499999999969,23.0,0.0,0.0,0.20543712438075423,0.15051060463155852,1.3649345498521699,57.71553170202917,63.71793475500559,-9.420272449280665,76.28310430098497,75.72995362826377,0.5531506727212019,0.5541956281599338,-0.0010449554387319537,0.45000000000000284,-0.08000000000000002,0.5932762030323044,0.7000000000000028,0.5,-0.20000000000000284,0.7000000000000028,0.8490109270325213,-0.15000000000000568,0.15000000000000568,0.0,0.15000000000000568,0.1602619891731692,0.10976023575343473,18.8763164372124,12.928012144327838,18.702813604865902,29.247737094403714,5.948304292884561,-23.299432801519153,75.86749999999999,77.43219645618566,74.30280354381432,1.483874778749228,-0.5668414154652801,-2.617557609679788
19,00002.HK,20210427,76.65,76.95,76.25,76.3,76.8,-0.65,-0.5,1929415.0,147719621.88,76.48499999999999,75.7875,74.79200000000002,74.59360000000004,Y,0.6974999999999909,0.9954999999999785,22.0,0.0,0.5,0.22123998010235071,0.1620883434493707,1.3649345498521699,57.71553170202917,64.06836347903298,-9.915707897054126,76.28003235570952,75.68434991852487,0.5956824371846494,0.5544568670196168,0.04122557016503259,0.8499999999999943,-0.21000000000000002,1.1265738899933655,0.7000000000000028,0.15000000000000568,-0.5499999999999972,0.7000000000000028,0.8604733060350229,-0.04999999999999716,0.15000000000000568,0.0,0.15000000000000568,0.1725898344941822,0.10666486927292927,20.057546618088516,12.396069526483116,23.607468139993085,30.05888505513739,7.6614770916054,-22.39740796353199,75.7875,77.41779905232137,74.15720094767862,1.465005311037193,-0.6716906946264811,-2.808386700290144
20,00002.HK,20210426,77.0,77.0,76.4,76.8,77.0,-0.26,-0.2,1447463.0,111043613.26,76.4,75.74499999999999,74.70400000000001,74.61320000000003,Y,0.6550000000000153,1.0409999999999826,21.0,0.0,0.2,0.23825844011022385,0.13609513909932228,1.7506756059549105,63.64529507459513,64.47719138124832,-1.2902179651936962,76.27640187492943,75.63509791200687,0.6413039629225636,0.5441504744783586,0.09715348844420502,2.049999999999997,0.0024999999999999883,2.7424749163879563,0.5999999999999943,0.0,-0.5999999999999943,0.5999999999999943,0.8728174064992552,0.0,-0.20000000000000284,0.0,0.0,0.18586597560911927,0.10333139767853877,21.29494373337499,11.838833289655176,28.539186574314158,30.555147894763877,9.456110443719814,-21.09903745104406,75.74499999999999,77.36391939268141,74.12608060731857,0.7342700425539306,-1.3736979166666718,-3.4816658758872743
21,00002.HK,20210423,76.85,77.0,76.2,77.0,76.55,0.59,0.45,2798199.0,214750705.9,76.195,75.64750000000001,74.61100000000002,74.63060000000004,Y,0.5474999999999852,1.0364999999999895,20.0,0.45,0.0,0.2565860124263949,0.13117938056850093,1.9559934748465102,66.1704260002832,63.93315638290015,3.4993886489568693,76.18120221582569,75.54190574496742,0.6392964708582696,0.5198621023673073,0.11943436849096223,2.25,0.15,3.0100334448160537,0.7999999999999972,0.45000000000000284,-0.3499999999999943,0.7999999999999972,0.8938033608453523,0.0,-0.20000000000000284,0.0,0.0,0.20016335834828228,0.11127996673073406,22.394563179866466,12.450162038492039,28.53918657431415,30.71022184249078,9.944401141374428,-20.76582070111635,75.64750000000001,77.23510039052654,74.05989960947348,0.30532518250199203,-1.756493506493495,-3.818312195488993
22,00002.HK,20210422,76.95,77.0,76.0,76.55,76.95,-0.52,-0.4,2779421.0,212623450.07,75.97,75.54999999999998,74.51200000000001,74.64860000000004,Y,0.4200000000000159,1.0379999999999683,19.0,0.0,0.4,0.2417080133822714,0.1412701021506933,1.710963676691057,63.11274811248751,62.53407105500732,0.9253788338378977,76.03232989143035,75.42525820456481,0.6070716868655381,0.49000351024456673,0.11706817662097141,1.75,0.09999999999999998,2.339572192513369,1.0,0.04999999999999716,-0.9500000000000028,1.0,0.9010190039873027,0.0,0.4000000000000057,0.0,0.4000000000000057,0.21556053975968859,0.11983996417155976,23.924083599320653,13.300492402627343,28.53918657431415,30.877224555427443,10.62359119669331,-20.253633358734135,75.54999999999998,77.02918896696804,74.07081103303193,0.6259816681489783,-1.306335728282182,-3.238653124713342
23,00002.HK,20210421,76.9,77.0,76.4,76.95,76.8,0.2,0.15,2251712.0,172968363.88,75.795,75.51749999999998,74.42700000000002,74.66700000000006,Y,0.2775000000000176,1.0904999999999632,18.0,0.15,0.0,0.2603009374886,0.12136780231613124,2.144728111748983,68.20074853963014,61.474727714647344,10.941115276188885,75.93820805350859,75.33527886093,0.6029291925785856,0.46073646608932384,0.14219272648926173,2.049999999999997,0.3775,2.7369826435246956,0.5999999999999943,0.20000000000000284,-0.3999999999999915,0.5999999999999943,0.8934050812170953,0.0,0.0,0.0,0.0,0.23214211974120308,0.09828919218475622,25.98397128265192,11.001637918922043,40.508548289890776,31.057073630897698,14.982333363729875,-16.074740267167822,75.51749999999998,76.93463619670092,74.10036380329905,-0.019965956204137658,-1.8615984405458308,-3.703230924887535
24,00002.HK,20210420,76.6,77.0,76.4,76.8,76.55,0.33,0.25,2679264.0,205747923.89,75.58999999999999,75.41249999999998,74.33200000000002,74.68800000000006,Y,0.1775000000000091,1.080499999999958,17.0,0.25,0.0,0.2687856249877231,0.1307037871096798,2.056448638035042,67.28229005533399,59.896363718838614,12.331176515432363,75.75424588141924,75.2061011698044,0.5481447116148388,0.42518828446700835,0.12295642714783045,2.200000000000003,0.31,2.9490616621983956,0.5999999999999943,0.45000000000000284,-0.14999999999999147,0.5999999999999943,0.9159747028491799,0.20000000000000284,-0.4000000000000057,0.20000000000000284,0.0,0.24999920587514177,0.10584989927589131,27.293243481234597,11.55598500118404,40.50854828989078,30.330037118667462,15.737258480050558,-14.592778638616904,75.41249999999998,76.69424685488202,74.13075314511794,-0.13769940770569367,-1.8066406250000222,-3.4755818422943507
25,00002.HK,20210419,76.2,76.8,76.0,76.55,76.25,0.39,0.3,2265714.0,173355105.93,75.36999999999999,75.29749999999999,74.23900000000002,74.70600000000006,Y,0.07250000000000512,1.0584999999999667,16.0,0.3,0.0,0.27023067306370185,0.14075792457965516,1.919825643001562,65.75137962786002,58.50799977687281,12.38015293397603,75.56410876895,75.07858926338875,0.4855195055612569,0.3944491776800507,0.09107032788120617,1.0499999999999972,0.36,1.3907284768211883,0.7999999999999972,0.5499999999999972,-0.25,0.7999999999999972,0.9402804492221942,0.29999999999999716,-0.3499999999999943,0.29999999999999716,0.0,0.25384529863476785,0.11399219922019063,26.996764512624953,12.12321274088871,38.02034872195724,29.547074720881053,14.873551771736244,-14.67352294914481,75.29749999999999,76.46859991034069,74.12640008965928,-0.10633584540733487,-1.636185499673437,-3.166035153939528
26,00002.HK,20210416,76.2,76.5,75.65,76.25,75.8,0.59,0.45,3059414.0,233270064.25,75.265,75.205,74.156,74.71860000000007,Y,0.060000000000002274,1.0489999999999924,15.0,0.45,0.0,0.26794072483783277,0.15158545723962866,1.7675885913928266,63.867461980801984,57.075851456103834,11.899271498247344,75.38485581785001,74.96087640445985,0.4239794133901569,0.3716815957097492,0.0522978176804077,0.3499999999999943,0.49749999999999994,0.46113306982871444,0.8499999999999943,0.7000000000000028,-0.14999999999999147,0.8499999999999943,0.951071253008517,0.04999999999999716,0.0,0.04999999999999716,0.0,0.25029493699128863,0.12276082992943606,26.317159329496338,12.907637523593273,34.186338443322846,28.89528441310596,13.409521805903065,-15.485762607202894,75.205,76.2513746938836,74.15862530611639,0.001802877224399424,-1.370491803278695,-2.7427864837817784
27,00002.HK,20210415,76.0,76.45,75.65,75.8,75.85,-0.07,-0.05,1872801.0,142194503.4,75.23,75.10249999999999,74.08500000000001,74.72820000000007,Y,0.12750000000001194,1.017499999999984,14.0,0.0,0.05,0.2539361652099737,0.1632458770272924,1.555544126652088,60.86939021827581,56.643391803135856,7.460708620393741,75.22755687564091,74.85774651681663,0.3698103588242816,0.3586071412896472,0.01120321753463438,0.25,0.35,0.3309066843150232,0.7999999999999972,0.6000000000000085,-0.19999999999998863,0.7999999999999972,0.9588459647784034,-0.04999999999999716,0.04999999999999716,0.0,0.04999999999999716,0.26570223983677255,0.13220397069323883,27.710628150599597,13.787821563580566,33.55018484524631,28.48828025693543,13.92280658701903,-14.565473669916399,75.10249999999999,76.12057416232807,74.08442583767192,0.4229210584802967,-0.9201846965699256,-2.263290451620159
28,00002.HK,20210414,76.0,76.5,75.7,75.85,75.45,0.53,0.4,3151609.0,239710520.63,75.20500000000001,75.0175,74.039,74.74420000000008,Y,0.1875000000000142,0.9784999999999968,13.0,0.4,0.0,0.27346971637997164,0.17195709833708414,1.5903368864941783,61.394982821967105,56.93588560590516,7.831786875023972,75.12347630757563,74.78236623816196,0.3411100694136735,0.3558063369059886,-0.014696267492315118,1.1499999999999915,0.35,1.5394912985274316,0.7999999999999972,1.0499999999999972,0.25,1.0499999999999972,0.9710648851459732,0.5999999999999943,-0.8500000000000085,0.5999999999999943,0.0,0.28614087367037044,0.13852735305425742,29.466710005413997,14.265509460105088,34.75972802453893,28.098902980911515,15.20120054530891,-12.897702435602605,75.0175,76.07167028984884,73.96332971015116,0.2922482397479831,-1.097560975609746,-2.487370190967486
29,00002.HK,20210413,75.0,75.9,74.85,75.45,74.75,0.94,0.7,2675133.0,202108529.5,75.09,74.9075,73.99600000000001,74.75320000000009,Y,0.18250000000000455,0.9114999999999895,12.0,0.7,0.0,0.2637366176399695,0.18518456743993678,1.424182486078439,58.74898008946167,56.96651767290905,3.128965029576114,74.9913810907712,74.69695553721492,0.2944255535562803,0.3594804037790674,-0.06505485022278712,0.0,0.185,0.0,1.0500000000000114,1.1500000000000057,0.09999999999999432,1.1500000000000057,0.9649929532341252,0.9000000000000057,-0.29999999999999716,0.9000000000000057,0.0,0.2619978639527071,0.1491833032892003,27.150235975779353,15.459522558089153,27.43670421975707,27.586531823709407,11.6907134176902,-15.895818406019208,74.9075,76.04691871144895,73.76808128855104,0.7911447467845667,-0.7190192180251853,-2.2291831828349373
30,00002.HK,20210412,74.95,75.0,74.55,74.75,74.75,0.0,0.0,2380333.0,177925031.4,75.09,74.8075,73.937,74.75140000000009,Y,0.28249999999999886,0.8705000000000069,11.0,0.0,0.0,0.2301778959199671,0.19942953416608575,1.154181585402862,53.57865804924769,56.74782894546432,-5.584655757072676,74.90799583454778,74.63671198019212,0.2712838543556586,0.3757441163347642,-0.10446026197910557,-0.09999999999999432,0.05,-0.13360053440213002,0.45000000000000284,0.25,-0.20000000000000284,0.45000000000000284,0.950761641944442,-0.5,0.10000000000000853,0.0,0.10000000000000853,0.21292077656445335,0.16065894200375416,22.394758809263724,16.897920037579965,13.989473186874127,27.598057024013432,5.496838771683759,-22.101218252329673,74.8075,76.08197047827716,73.53302952172285,1.781900305387496,0.07692307692308553,-1.628054151541336
